,date,price,upanddown,check
2109,2010-05-30,1.98,0.00,
2110,2010-05-31,2.00,+ 1.01,
2111,2010-06-01,1.99,-0.50,
2112,2010-06-02,1.99,-0.50,
2113,2010-06-03,1.99,0.00,
2114,2010-06-04,1.98,-0.50,
2115,2010-06-05,1.98,-0.50,
2116,2010-06-06,1.98,-0.50,
2117,2010-06-07,1.99,+ 0.51,
2118,2010-06-08,1.95,-2.01,
2119,2010-06-09,1.97,+ 1.03,
2120,2010-06-10,2.02,+ 2.54,
2121,2010-06-11,2.02,0.00,
2122,2010-06-12,2.02,0.00,
2123,2010-06-13,2.02,0.00,
2124,2010-06-14,2.02,+ 0.50,
2125,2010-06-15,2.02,0.00,
2126,2010-06-16,2.01,-0.50,
2127,2010-06-17,2.01,0.00,
2128,2010-06-18,2.00,-0.50,
2129,2010-06-19,2.00,-0.50,
2130,2010-06-20,2.00,-0.50,
2131,2010-06-21,2.01,+ 0.50,
2132,2010-06-22,2.01,0.00,
2133,2010-06-23,1.97,-1.99,
2134,2010-06-24,2.02,+ 2.54,
2135,2010-06-25,2.02,0.00,
2136,2010-06-26,2.02,0.00,
2137,2010-06-27,2.02,0.00,
2138,2010-06-28,1.99,-1.49,
2139,2010-06-29,1.95,-2.01,
2140,2010-06-30,2.03,+ 4.10,
2141,2010-07-01,1.99,-1.97,
2142,2010-07-02,1.99,0.00,
2143,2010-07-03,1.99,0.00,
2144,2010-07-04,1.99,0.00,
2145,2010-07-05,2.01,+ 1.01,
2146,2010-07-06,2.05,+ 1.99,
2147,2010-07-07,2.04,-0.49,
2148,2010-07-08,2.02,-0.98,
2149,2010-07-09,2.26,+ 11.88,
2150,2010-07-10,2.26,+ 11.88,
2151,2010-07-11,2.26,+ 11.88,
2152,2010-07-12,2.27,0.00,
2153,2010-07-13,2.26,-0.44,
2154,2010-07-14,2.26,-0.44,
2155,2010-07-15,2.27,+ 0.44,
2156,2010-07-16,2.25,-0.88,
2157,2010-07-17,2.25,-0.88,
2158,2010-07-18,2.25,-0.88,
2159,2010-07-19,2.26,+ 0.44,
2160,2010-07-20,2.27,+ 0.44,
2161,2010-07-21,2.27,0.00,
2162,2010-07-22,2.27,0.00,
2163,2010-07-23,2.27,0.00,
2164,2010-07-24,2.27,0.00,
2165,2010-07-25,2.27,0.00,
2166,2010-07-26,2.27,0.00,
2167,2010-07-27,2.27,0.00,
2168,2010-07-28,2.27,0.00,
2169,2010-07-29,2.28,+ 0.44,
2170,2010-07-30,2.28,0.00,
2171,2010-07-31,2.28,0.00,
2172,2010-08-01,2.28,0.00,
2173,2010-08-02,2.28,0.00,
2174,2010-08-03,2.27,-0.44,
2175,2010-08-04,2.27,0.00,
2176,2010-08-05,2.28,+ 0.44,
2177,2010-08-06,2.27,-0.44,
2178,2010-08-07,2.27,-0.44,
2179,2010-08-08,2.27,-0.44,
2180,2010-08-09,2.28,+ 0.44,
2181,2010-08-10,2.28,0.00,
2182,2010-08-11,2.29,+ 0.44,
2183,2010-08-12,2.27,-0.87,
2184,2010-08-13,2.27,0.00,
2185,2010-08-14,2.27,0.00,
2186,2010-08-15,2.27,0.00,
2187,2010-08-16,2.27,0.00,
2188,2010-08-17,2.27,0.00,
2189,2010-08-18,2.27,0.00,
2190,2010-08-19,2.28,+ 0.44,
2191,2010-08-20,2.28,0.00,
2192,2010-08-21,2.28,0.00,
2193,2010-08-22,2.28,0.00,
2194,2010-08-23,2.26,-0.88,
2195,2010-08-24,2.30,+ 1.77,
2196,2010-08-25,2.30,0.00,
2197,2010-08-26,2.28,-0.87,
2198,2010-08-27,2.28,0.00,
2199,2010-08-28,2.28,0.00,
2200,2010-08-29,2.28,0.00,
2201,2010-08-30,2.27,-0.44,
2202,2010-08-31,2.28,+ 0.44,
2203,2010-09-01,2.27,-0.44,
2204,2010-09-02,2.27,0.00,
2205,2010-09-03,2.27,0.00,
2206,2010-09-04,2.27,0.00,
2207,2010-09-05,2.27,0.00,
2208,2010-09-06,2.26,-0.44,
2209,2010-09-07,2.26,0.00,
2210,2010-09-08,2.27,+ 0.44,
2211,2010-09-09,2.27,0.00,
2212,2010-09-10,2.27,0.00,
2213,2010-09-11,2.27,0.00,
2214,2010-09-12,2.27,0.00,
2215,2010-09-13,2.27,0.00,
2216,2010-09-14,2.27,0.00,
2217,2010-09-15,2.28,+ 0.44,
2218,2010-09-16,2.28,0.00,
2219,2010-09-17,2.28,0.00,
2220,2010-09-18,2.28,0.00,
2221,2010-09-19,2.28,0.00,
2222,2010-09-20,2.28,0.00,
2223,2010-09-21,2.28,0.00,
2224,2010-09-22,2.28,0.00,
2225,2010-09-23,2.28,0.00,
2226,2010-09-24,2.28,0.00,
2227,2010-09-25,2.28,0.00,
2228,2010-09-26,2.28,0.00,
2229,2010-09-27,2.27,-0.44,
2230,2010-09-28,2.27,0.00,
2231,2010-09-29,2.26,-0.44,
2232,2010-09-30,2.27,+ 0.44,
2233,2010-10-01,2.27,0.00,
2234,2010-10-02,2.27,0.00,
2235,2010-10-03,2.27,0.00,
2236,2010-10-04,2.24,-1.32,
2237,2010-10-05,2.18,-2.68,
2238,2010-10-06,2.20,+ 0.92,
2239,2010-10-07,2.28,+ 3.64,
2240,2010-10-08,2.27,-0.44,
2241,2010-10-09,2.27,-0.44,
2242,2010-10-10,2.27,-0.44,
2243,2010-10-11,2.27,0.00,
2244,2010-10-12,2.27,0.00,
2245,2010-10-13,2.27,0.00,
2246,2010-10-14,2.28,+ 0.44,
2247,2010-10-15,2.27,-0.44,
2248,2010-10-16,2.27,-0.44,
2249,2010-10-17,2.27,-0.44,
2250,2010-10-18,2.26,-0.44,
2251,2010-10-19,2.28,+ 0.88,
2252,2010-10-20,2.29,+ 0.44,
2253,2010-10-21,2.28,-0.44,
2254,2010-10-22,2.28,0.00,
2255,2010-10-23,2.28,0.00,
2256,2010-10-24,2.28,0.00,
2257,2010-10-25,2.25,-1.32,
2258,2010-10-26,2.24,-0.44,
2259,2010-10-27,2.24,0.00,
2260,2010-10-28,2.24,0.00,
2261,2010-10-29,2.26,+ 0.89,
2262,2010-10-30,2.26,+ 0.89,
2263,2010-10-31,2.26,+ 0.89,
2264,2010-11-01,2.24,-0.88,
2265,2010-11-02,2.23,-0.45,
2266,2010-11-03,2.24,+ 0.45,
2267,2010-11-04,2.24,0.00,
2268,2010-11-05,2.24,0.00,
2269,2010-11-06,2.24,0.00,
2270,2010-11-07,2.24,0.00,
2271,2010-11-08,2.24,0.00,
2272,2010-11-09,2.27,+ 1.34,
2273,2010-11-10,2.26,-0.44,
2274,2010-11-11,2.24,-0.88,
2275,2010-11-12,2.24,0.00,
2276,2010-11-13,2.24,0.00,
2277,2010-11-14,2.24,0.00,
2278,2010-11-15,2.24,0.00,
2279,2010-11-16,2.49,+ 11.16,
2280,2010-11-17,2.50,+ 0.40,
2281,2010-11-18,2.50,0.00,
2282,2010-11-19,2.50,0.00,
2283,2010-11-20,2.50,0.00,
2284,2010-11-21,2.50,0.00,
2285,2010-11-22,2.51,+ 0.40,
2286,2010-11-23,2.52,+ 0.40,
2287,2010-11-24,2.54,+ 0.79,
2288,2010-11-25,2.50,-1.57,
2289,2010-11-26,2.50,0.00,
2290,2010-11-27,2.50,0.00,
2291,2010-11-28,2.50,0.00,
2292,2010-11-29,2.50,0.00,
2293,2010-11-30,2.51,+ 0.40,
2294,2010-12-01,2.50,-0.40,
2295,2010-12-02,2.50,0.00,
2296,2010-12-03,2.50,0.00,
2297,2010-12-04,2.50,0.00,
2298,2010-12-05,2.50,0.00,
2299,2010-12-06,2.50,0.00,
2300,2010-12-07,2.52,+ 0.80,
2301,2010-12-08,2.52,0.00,
2302,2010-12-09,2.51,-0.40,
2303,2010-12-10,2.50,-0.40,
2304,2010-12-11,2.50,-0.40,
2305,2010-12-12,2.50,-0.40,
2306,2010-12-13,2.50,0.00,
2307,2010-12-14,2.49,-0.40,
2308,2010-12-15,2.49,0.00,
2309,2010-12-16,2.50,+ 0.40,
2310,2010-12-17,2.49,-0.40,
2311,2010-12-18,2.49,-0.40,
2312,2010-12-19,2.49,-0.40,
2313,2010-12-20,2.50,+ 0.40,
2314,2010-12-21,2.52,+ 0.80,
2315,2010-12-22,2.53,+ 0.40,
2316,2010-12-23,2.50,-1.19,
2317,2010-12-24,2.50,0.00,
2318,2010-12-25,2.50,0.00,
2319,2010-12-26,2.50,0.00,
2320,2010-12-27,2.50,0.00,
2321,2010-12-28,2.49,-0.40,
2322,2010-12-29,2.49,0.00,
2323,2010-12-30,2.49,0.00,
2324,2010-12-31,2.51,+ 0.80,
2325,2011-01-01,2.51,+ 0.80,
2326,2011-01-02,2.51,+ 0.80,
2327,2011-01-03,2.49,-0.80,
2328,2011-01-04,2.50,+ 0.40,
2329,2011-01-05,2.49,-0.40,
2330,2011-01-06,2.49,0.00,
2331,2011-01-07,2.49,0.00,
2332,2011-01-08,2.49,0.00,
2333,2011-01-09,2.49,0.00,
2334,2011-01-10,2.49,0.00,
2335,2011-01-11,2.50,+ 0.40,
2336,2011-01-12,2.50,0.00,
2337,2011-01-13,2.74,+ 9.60,
2338,2011-01-14,2.74,0.00,
2339,2011-01-15,2.74,0.00,
2340,2011-01-16,2.74,0.00,
2341,2011-01-17,2.74,0.00,
2342,2011-01-18,2.76,+ 0.73,
2343,2011-01-19,2.77,+ 0.36,
2344,2011-01-20,2.75,-0.72,
2345,2011-01-21,2.75,0.00,
2346,2011-01-22,2.75,0.00,
2347,2011-01-23,2.75,0.00,
2348,2011-01-24,2.75,0.00,
2349,2011-01-25,2.75,0.00,
2350,2011-01-26,2.74,-0.36,
2351,2011-01-27,2.74,0.00,
2352,2011-01-28,2.74,0.00,
2353,2011-01-29,2.74,0.00,
2354,2011-01-30,2.74,0.00,
2355,2011-01-31,2.75,+ 0.36,
2356,2011-02-01,2.75,0.00,
2357,2011-02-02,2.75,0.00,
2358,2011-02-03,2.75,0.00,
2359,2011-02-04,2.75,0.00,
2360,2011-02-05,2.75,0.00,
2361,2011-02-06,2.75,0.00,
2362,2011-02-07,2.75,0.00,
2363,2011-02-08,2.78,+ 1.09,
2364,2011-02-09,2.77,-0.36,
2365,2011-02-10,2.75,-0.72,
2366,2011-02-11,2.75,0.00,
2367,2011-02-12,2.75,0.00,
2368,2011-02-13,2.75,0.00,
2369,2011-02-14,2.75,0.00,
2370,2011-02-15,2.74,-0.36,
2371,2011-02-16,2.75,+ 0.36,
2372,2011-02-17,2.75,0.00,
2373,2011-02-18,2.75,0.00,
2374,2011-02-19,2.75,0.00,
2375,2011-02-20,2.75,0.00,
2376,2011-02-21,2.75,0.00,
2377,2011-02-22,2.75,0.00,
2378,2011-02-23,2.75,0.00,
2379,2011-02-24,2.76,+ 0.36,
2380,2011-02-25,2.76,0.00,
2381,2011-02-26,2.76,0.00,
2382,2011-02-27,2.76,0.00,
2383,2011-02-28,2.76,0.00,
2384,2011-03-01,2.76,0.00,
2385,2011-03-02,2.75,-0.36,
2386,2011-03-03,2.75,0.00,
2387,2011-03-04,2.75,0.00,
2388,2011-03-05,2.75,0.00,
2389,2011-03-06,2.75,0.00,
2390,2011-03-07,2.76,+ 0.36,
2391,2011-03-08,2.75,-0.36,
2392,2011-03-09,2.75,0.00,
2393,2011-03-10,2.99,+ 8.73,
2394,2011-03-11,2.97,-0.67,
2395,2011-03-12,2.97,-0.67,
2396,2011-03-13,2.97,-0.67,
2397,2011-03-14,2.96,-0.34,
2398,2011-03-15,2.99,+ 1.01,
2399,2011-03-16,3.00,+ 0.33,
2400,2011-03-17,2.99,-0.33,
2401,2011-03-18,2.99,0.00,
2402,2011-03-19,2.99,0.00,
2403,2011-03-20,2.99,0.00,
2404,2011-03-21,2.99,0.00,
2405,2011-03-22,3.01,+ 0.67,
2406,2011-03-23,3.02,+ 0.33,
2407,2011-03-24,3.00,-0.66,
2408,2011-03-25,2.99,-0.33,
2409,2011-03-26,2.99,-0.33,
2410,2011-03-27,2.99,-0.33,
2411,2011-03-28,2.99,0.00,
2412,2011-03-29,2.98,-0.33,
2413,2011-03-30,2.98,0.00,
2414,2011-03-31,2.98,0.00,
2415,2011-04-01,2.98,0.00,
2416,2011-04-02,2.98,0.00,
2417,2011-04-03,2.98,0.00,
2418,2011-04-04,2.99,+ 0.34,
2419,2011-04-05,3.03,+ 1.34,
2420,2011-04-06,3.04,+ 0.33,
2421,2011-04-07,3.01,-0.99,
2422,2011-04-08,3.01,0.00,
2423,2011-04-09,3.01,0.00,
2424,2011-04-10,3.01,0.00,
2425,2011-04-11,3.01,0.00,
2426,2011-04-12,3.00,-0.33,
2427,2011-04-13,3.01,+ 0.33,
2428,2011-04-14,3.01,0.00,
2429,2011-04-15,3.01,0.00,
2430,2011-04-16,3.01,0.00,
2431,2011-04-17,3.01,0.00,
2432,2011-04-18,3.00,-0.33,
2433,2011-04-19,3.03,+ 1.00,
2434,2011-04-20,3.04,+ 0.33,
2435,2011-04-21,3.02,-0.66,
2436,2011-04-22,3.02,0.00,
2437,2011-04-23,3.02,0.00,
2438,2011-04-24,3.02,0.00,
2439,2011-04-25,3.02,0.00,
2440,2011-04-26,3.02,0.00,
2441,2011-04-27,3.01,-0.33,
2442,2011-04-28,3.01,0.00,
2443,2011-04-29,3.02,+ 0.33,
2444,2011-04-30,3.02,+ 0.33,
2445,2011-05-01,3.02,+ 0.33,
2446,2011-05-02,3.01,-0.33,
2447,2011-05-03,3.01,0.00,
2448,2011-05-04,3.01,0.00,
2449,2011-05-05,3.01,0.00,
2450,2011-05-06,3.01,0.00,
2451,2011-05-07,3.01,0.00,
2452,2011-05-08,3.01,0.00,
2453,2011-05-09,3.05,+ 1.33,
2454,2011-05-10,3.05,+ 1.33,
2455,2011-05-11,3.03,-0.66,
2456,2011-05-12,3.02,-0.33,
2457,2011-05-13,3.02,0.00,
2458,2011-05-14,3.02,0.00,
2459,2011-05-15,3.02,0.00,
2460,2011-05-16,3.03,+ 0.33,
2461,2011-05-17,3.03,0.00,
2462,2011-05-18,3.03,0.00,
2463,2011-05-19,3.02,-0.33,
2464,2011-05-20,3.02,0.00,
2465,2011-05-21,3.02,0.00,
2466,2011-05-22,3.02,0.00,
2467,2011-05-23,3.02,0.00,
2468,2011-05-24,3.06,+ 1.32,
2469,2011-05-25,3.05,-0.33,
2470,2011-05-26,3.02,-0.98,
2471,2011-05-27,3.03,+ 0.33,
2472,2011-05-28,3.03,+ 0.33,
2473,2011-05-29,3.03,+ 0.33,
2474,2011-05-30,3.03,0.00,
2475,2011-05-31,3.03,0.00,
2476,2011-06-01,3.02,-0.33,
2477,2011-06-02,3.02,0.00,
2478,2011-06-03,3.00,-0.66,
2479,2011-06-04,3.00,-0.66,
2480,2011-06-05,3.00,-0.66,
2481,2011-06-06,3.00,-0.66,
2482,2011-06-07,3.04,+ 1.33,
2483,2011-06-08,3.01,-0.99,
2484,2011-06-09,3.02,+ 0.33,
2485,2011-06-10,3.26,+ 7.95,
2486,2011-06-11,3.26,+ 7.95,
2487,2011-06-12,3.26,+ 7.95,
2488,2011-06-13,3.26,0.00,
2489,2011-06-14,3.27,+ 0.31,
2490,2011-06-15,3.26,-0.31,
2491,2011-06-16,3.26,0.00,
2492,2011-06-17,3.26,0.00,
2493,2011-06-18,3.26,0.00,
2494,2011-06-19,3.26,0.00,
2495,2011-06-20,3.26,0.00,
2496,2011-06-21,3.29,+ 0.92,
2497,2011-06-22,3.29,0.00,
2498,2011-06-23,3.26,-0.91,
2499,2011-06-24,3.26,0.00,
2500,2011-06-25,3.26,0.00,
2501,2011-06-26,3.26,0.00,
2502,2011-06-27,3.26,0.00,
2503,2011-06-28,3.26,0.00,
2504,2011-06-29,3.26,0.00,
2505,2011-06-30,3.28,+ 0.61,
2506,2011-07-01,3.26,-0.61,
2507,2011-07-02,3.26,-0.61,
2508,2011-07-03,3.26,-0.61,
2509,2011-07-04,3.26,0.00,
2510,2011-07-05,3.30,+ 1.23,
2511,2011-07-06,3.27,-0.91,
2512,2011-07-07,3.26,-0.31,
2513,2011-07-08,3.26,0.00,
2514,2011-07-09,3.26,0.00,
2515,2011-07-10,3.26,0.00,
2516,2011-07-11,3.26,0.00,
2517,2011-07-12,3.26,0.00,
2518,2011-07-13,3.26,0.00,
2519,2011-07-14,3.27,+ 0.31,
2520,2011-07-15,3.26,-0.31,
2521,2011-07-16,3.26,-0.31,
2522,2011-07-17,3.26,-0.31,
2523,2011-07-18,3.26,0.00,
2524,2011-07-19,3.26,0.00,
2525,2011-07-20,3.27,+ 0.31,
2526,2011-07-21,3.26,-0.31,
2527,2011-07-22,3.26,0.00,
2528,2011-07-23,3.26,0.00,
2529,2011-07-24,3.26,0.00,
2530,2011-07-25,3.26,0.00,
2531,2011-07-26,3.26,0.00,
2532,2011-07-27,3.26,0.00,
2533,2011-07-28,3.26,0.00,
2534,2011-07-29,3.27,+ 0.31,
2535,2011-07-30,3.27,+ 0.31,
2536,2011-07-31,3.27,+ 0.31,
2537,2011-08-01,3.26,-0.31,
2538,2011-08-02,3.26,0.00,
2539,2011-08-03,3.25,-0.31,
2540,2011-08-04,3.25,0.00,
2541,2011-08-05,3.26,+ 0.31,
2542,2011-08-06,3.26,+ 0.31,
2543,2011-08-07,3.26,+ 0.31,
2544,2011-08-08,3.25,-0.31,
2545,2011-08-09,3.31,+ 1.85,
2546,2011-08-10,3.29,-0.60,
2547,2011-08-11,3.25,-1.22,
2548,2011-08-12,3.24,-0.31,
2549,2011-08-13,3.24,-0.31,
2550,2011-08-14,3.24,-0.31,
2551,2011-08-15,3.24,-0.31,
2552,2011-08-16,3.22,-0.62,
2553,2011-08-17,3.20,-0.62,
2554,2011-08-18,3.22,+ 0.63,
2555,2011-08-19,3.23,+ 0.31,
2556,2011-08-20,3.23,+ 0.31,
2557,2011-08-21,3.23,+ 0.31,
2558,2011-08-22,3.20,-0.93,
2559,2011-08-23,3.25,+ 1.56,
2560,2011-08-24,3.26,+ 0.31,
2561,2011-08-25,3.26,0.00,
2562,2011-08-26,3.26,0.00,
2563,2011-08-27,3.26,0.00,
2564,2011-08-28,3.26,0.00,
2565,2011-08-29,3.26,0.00,
2566,2011-08-30,3.26,0.00,
2567,2011-08-31,3.27,+ 0.31,
2568,2011-09-01,3.26,-0.31,
2569,2011-09-02,3.26,0.00,
2570,2011-09-03,3.26,0.00,
2571,2011-09-04,3.26,0.00,
2572,2011-09-05,3.26,0.00,
2573,2011-09-06,3.25,-0.31,
2574,2011-09-07,3.23,-0.62,
2575,2011-09-08,3.27,+ 1.24,
2576,2011-09-09,3.25,-0.61,
2577,2011-09-10,3.25,-0.61,
2578,2011-09-11,3.25,-0.61,
2579,2011-09-12,3.25,-0.61,
2580,2011-09-13,3.25,-0.61,
2581,2011-09-14,3.26,+ 0.31,
2582,2011-09-15,3.26,0.00,
2583,2011-09-16,3.25,-0.31,
2584,2011-09-17,3.25,-0.31,
2585,2011-09-18,3.25,-0.31,
2586,2011-09-19,3.24,-0.31,
2587,2011-09-20,3.27,+ 0.93,
2588,2011-09-21,3.28,+ 0.31,
2589,2011-09-22,3.25,-0.91,
2590,2011-09-23,3.23,-0.62,
2591,2011-09-24,3.23,-0.62,
2592,2011-09-25,3.23,-0.62,
2593,2011-09-26,3.24,+ 0.31,
2594,2011-09-27,3.24,0.00,
2595,2011-09-28,3.26,+ 0.62,
2596,2011-09-29,3.26,0.00,
2597,2011-09-30,3.28,+ 0.61,
2598,2011-10-01,3.28,+ 0.61,
2599,2011-10-02,3.28,+ 0.61,
2600,2011-10-03,3.28,+ 0.61,
2601,2011-10-04,3.25,-0.91,
2602,2011-10-05,3.23,-0.62,
2603,2011-10-06,3.25,+ 0.62,
2604,2011-10-07,3.25,0.00,
2605,2011-10-08,3.25,0.00,
2606,2011-10-09,3.25,0.00,
2607,2011-10-10,3.25,0.00,
2608,2011-10-11,3.24,-0.31,
2609,2011-10-12,3.24,0.00,
2610,2011-10-13,3.24,0.00,
2611,2011-10-14,3.24,0.00,
2612,2011-10-15,3.24,0.00,
2613,2011-10-16,3.24,0.00,
2614,2011-10-17,3.22,-0.62,
2615,2011-10-18,3.27,+ 1.55,
2616,2011-10-19,3.26,-0.31,
2617,2011-10-20,3.25,-0.31,
2618,2011-10-21,3.23,-0.62,
2619,2011-10-22,3.23,-0.62,
2620,2011-10-23,3.23,-0.62,
2621,2011-10-24,3.24,+ 0.31,
2622,2011-10-25,3.24,0.00,
2623,2011-10-26,3.23,-0.31,
2624,2011-10-27,3.23,0.00,
2625,2011-10-28,3.23,0.00,
2626,2011-10-29,3.23,0.00,
2627,2011-10-30,3.23,0.00,
2628,2011-10-31,3.26,+ 0.93,
2629,2011-11-01,3.25,-0.31,
2630,2011-11-02,3.25,0.00,
2631,2011-11-03,3.25,0.00,
2632,2011-11-04,3.25,0.00,
2633,2011-11-05,3.25,0.00,
2634,2011-11-06,3.25,0.00,
2635,2011-11-07,3.26,+ 0.31,
2636,2011-11-08,3.27,+ 0.31,
2637,2011-11-09,3.28,+ 0.31,
2638,2011-11-10,3.26,-0.61,
2639,2011-11-11,3.25,-0.31,
2640,2011-11-12,3.25,-0.31,
2641,2011-11-13,3.25,-0.31,
2642,2011-11-14,3.25,0.00,
2643,2011-11-15,3.26,+ 0.31,
2644,2011-11-16,3.26,0.00,
2645,2011-11-17,3.26,0.00,
2646,2011-11-18,3.26,0.00,
2647,2011-11-19,3.26,0.00,
2648,2011-11-20,3.26,0.00,
2649,2011-11-21,3.26,0.00,
2650,2011-11-22,3.27,+ 0.31,
2651,2011-11-23,3.26,-0.31,
2652,2011-11-24,3.26,0.00,
2653,2011-11-25,3.26,0.00,
2654,2011-11-26,3.26,0.00,
2655,2011-11-27,3.26,0.00,
2656,2011-11-28,3.26,0.00,
2657,2011-11-29,3.25,-0.31,
2658,2011-11-30,3.27,+ 0.62,
2659,2011-12-01,3.26,-0.31,
2660,2011-12-02,3.25,-0.31,
2661,2011-12-03,3.25,-0.31,
2662,2011-12-04,3.25,-0.31,
2663,2011-12-05,3.25,0.00,
2664,2011-12-06,3.27,+ 0.62,
2665,2011-12-07,3.26,-0.31,
2666,2011-12-08,3.26,0.00,
2667,2011-12-09,3.25,-0.31,
2668,2011-12-10,3.25,-0.31,
2669,2011-12-11,3.25,-0.31,
2670,2011-12-12,3.26,+ 0.31,
2671,2011-12-13,3.26,0.00,
2672,2011-12-14,3.25,-0.31,
2673,2011-12-15,3.26,+ 0.31,
2674,2011-12-16,3.25,-0.31,
2675,2011-12-17,3.25,-0.31,
2676,2011-12-18,3.25,-0.31,
2677,2011-12-19,3.26,+ 0.31,
2678,2011-12-20,3.28,+ 0.61,
2679,2011-12-21,3.30,+ 0.61,
2680,2011-12-22,3.26,-1.21,
2681,2011-12-23,3.26,0.00,
2682,2011-12-24,3.26,0.00,
2683,2011-12-25,3.26,0.00,
2684,2011-12-26,3.26,0.00,
2685,2011-12-27,3.26,0.00,
2686,2011-12-28,3.28,+ 0.61,
2687,2011-12-29,3.27,-0.30,
2688,2011-12-30,3.29,+ 0.61,
2689,2011-12-31,3.29,+ 0.61,
2690,2012-01-01,3.29,+ 0.61,
2691,2012-01-02,3.25,-1.22,
2692,2012-01-03,3.25,0.00,
2693,2012-01-04,3.24,-0.31,
2694,2012-01-05,3.25,+ 0.31,
2695,2012-01-06,3.25,0.00,
2696,2012-01-07,3.25,0.00,
2697,2012-01-08,3.25,0.00,
2698,2012-01-09,3.25,0.00,
2699,2012-01-10,3.28,+ 0.92,
2700,2012-01-11,3.28,0.00,
2701,2012-01-12,3.25,-0.91,
2702,2012-01-13,3.25,0.00,
2703,2012-01-14,3.25,0.00,
2704,2012-01-15,3.25,0.00,
2705,2012-01-16,3.26,+ 0.31,
2706,2012-01-17,3.26,0.00,
2707,2012-01-18,3.26,0.00,
2708,2012-01-19,3.27,+ 0.31,
2709,2012-01-20,3.27,0.00,
2710,2012-01-21,3.27,0.00,
2711,2012-01-22,3.27,0.00,
2712,2012-01-23,3.27,0.00,
2713,2012-01-24,3.27,0.00,
2714,2012-01-25,3.23,-1.22,
2715,2012-01-26,3.26,+ 0.93,
2716,2012-01-27,3.26,0.00,
2717,2012-01-28,3.26,0.00,
2718,2012-01-29,3.26,0.00,
2719,2012-01-30,3.27,+ 0.31,
2720,2012-01-31,3.27,0.00,
2721,2012-02-01,3.26,-0.31,
2722,2012-02-02,3.25,-0.31,
2723,2012-02-03,3.25,0.00,
2724,2012-02-04,3.25,0.00,
2725,2012-02-05,3.25,0.00,
2726,2012-02-06,3.24,-0.31,
2727,2012-02-07,3.28,+ 1.23,
2728,2012-02-08,3.27,-0.30,
2729,2012-02-09,3.25,-0.61,
2730,2012-02-10,3.25,0.00,
2731,2012-02-11,3.25,0.00,
2732,2012-02-12,3.25,0.00,
2733,2012-02-13,3.25,0.00,
2734,2012-02-14,3.25,0.00,
2735,2012-02-15,3.25,0.00,
2736,2012-02-16,3.25,0.00,
2737,2012-02-17,3.25,0.00,
2738,2012-02-18,3.25,0.00,
2739,2012-02-19,3.25,0.00,
2740,2012-02-20,3.26,+ 0.31,
2741,2012-02-21,3.25,-0.31,
2742,2012-02-22,3.25,0.00,
2743,2012-02-23,3.25,0.00,
2744,2012-02-24,3.25,0.00,
2745,2012-02-25,3.25,0.00,
2746,2012-02-26,3.25,0.00,
2747,2012-02-27,3.25,0.00,
2748,2012-02-28,3.25,0.00,
2749,2012-02-29,3.26,+ 0.31,
2750,2012-03-01,3.26,+ 0.31,
2751,2012-03-02,3.25,-0.31,
2752,2012-03-03,3.25,-0.31,
2753,2012-03-04,3.25,-0.31,
2754,2012-03-05,3.24,-0.31,
2755,2012-03-06,3.25,+ 0.31,
2756,2012-03-07,3.22,-0.92,
2757,2012-03-08,3.26,+ 1.24,
2758,2012-03-09,3.25,-0.31,
2759,2012-03-10,3.25,-0.31,
2760,2012-03-11,3.25,-0.31,
2761,2012-03-12,3.25,0.00,
2762,2012-03-13,3.25,0.00,
2763,2012-03-14,3.25,0.00,
2764,2012-03-15,3.25,0.00,
2765,2012-03-16,3.25,0.00,
2766,2012-03-17,3.25,0.00,
2767,2012-03-18,3.25,0.00,
2768,2012-03-19,3.25,0.00,
2769,2012-03-20,3.25,0.00,
2770,2012-03-21,3.25,0.00,
2771,2012-03-22,3.25,0.00,
2772,2012-03-23,3.25,0.00,
2773,2012-03-24,3.25,0.00,
2774,2012-03-25,3.25,0.00,
2775,2012-03-26,3.25,0.00,
2776,2012-03-27,3.25,0.00,
2777,2012-03-28,3.24,-0.31,
2778,2012-03-29,3.23,-0.31,
2779,2012-03-30,3.24,+ 0.31,
2780,2012-03-31,3.24,+ 0.31,
2781,2012-04-01,3.24,+ 0.31,
2782,2012-04-02,3.24,0.00,
2783,2012-04-03,3.24,0.00,
2784,2012-04-04,3.22,-0.62,
2785,2012-04-05,3.24,+ 0.62,
2786,2012-04-06,3.27,+ 0.93,
2787,2012-04-07,3.27,+ 0.93,
2788,2012-04-08,3.27,+ 0.93,
2789,2012-04-09,3.25,-0.61,
2790,2012-04-10,3.23,-0.62,
2791,2012-04-11,3.23,-0.62,
2792,2012-04-12,3.24,+ 0.31,
2793,2012-04-13,3.24,0.00,
2794,2012-04-14,3.24,0.00,
2795,2012-04-15,3.24,0.00,
2796,2012-04-16,3.24,0.00,
2797,2012-04-17,3.24,0.00,
2798,2012-04-18,3.24,0.00,
2799,2012-04-19,3.24,0.00,
2800,2012-04-20,3.25,+ 0.31,
2801,2012-04-21,3.25,+ 0.31,
2802,2012-04-22,3.25,+ 0.31,
2803,2012-04-23,3.25,0.00,
2804,2012-04-24,3.26,+ 0.31,
2805,2012-04-25,3.26,0.00,
2806,2012-04-26,3.26,0.00,
2807,2012-04-27,3.26,0.00,
2808,2012-04-28,3.26,0.00,
