,date,price
2938,2008-09-19,5.07
2939,2008-09-18,5.12
2940,2008-09-17,5.24
2941,2008-09-16,5.23
2942,2008-09-12,5.25
2943,2008-09-11,5.25
2944,2008-09-10,5.22
2945,2008-09-09,5.28
2946,2008-09-08,5.25
2947,2008-09-05,5.24
2948,2008-09-04,5.25
2949,2008-09-03,5.25
2950,2008-09-02,5.24
2951,2008-09-01,5.25
2952,2008-08-29,5.25
2953,2008-08-28,5.24
2954,2008-08-27,5.24
2955,2008-08-26,5.24
2956,2008-08-25,5.24
2957,2008-08-22,5.25
2958,2008-08-21,5.25
2959,2008-08-20,5.23
2960,2008-08-19,5.23
2961,2008-08-18,5.24
2962,2008-08-14,5.25
2963,2008-08-13,5.25
2964,2008-08-12,5.25
2965,2008-08-11,5.24
2966,2008-08-08,5.24
2967,2008-08-07,5.25
2968,2008-08-06,5.02
2969,2008-08-05,5.02
2970,2008-08-04,5.02
2971,2008-08-01,5.02
2972,2008-07-31,5.03
2973,2008-07-30,5.00
2974,2008-07-29,5.01
2975,2008-07-28,5.01
2976,2008-07-25,5.00
2977,2008-07-24,5.00
2978,2008-07-23,4.56
2979,2008-07-22,4.57
2980,2008-07-21,4.58
2981,2008-07-18,5.01
2982,2008-07-17,5.01
2983,2008-07-16,5.00
2984,2008-07-15,5.01
2985,2008-07-14,5.00
2986,2008-07-11,5.01
2987,2008-07-10,5.01
2988,2008-07-09,5.02
2989,2008-07-08,5.01
2990,2008-07-07,5.01
2991,2008-07-04,5.03
2992,2008-07-03,4.99
2993,2008-07-02,4.99
2994,2008-07-01,4.99
2995,2008-06-30,5.01
2996,2008-06-27,5.00
2997,2008-06-26,5.01
2998,2008-06-25,4.55
2999,2008-06-24,4.55
3000,2008-06-23,4.62
3001,2008-06-20,5.01
3002,2008-06-19,5.00
3003,2008-06-18,5.00
3004,2008-06-17,5.00
3005,2008-06-16,5.01
3006,2008-06-13,4.99
3007,2008-06-12,4.99
3008,2008-06-11,4.57
3009,2008-06-10,4.57
3010,2008-06-09,4.81
3011,2008-06-05,5.00
3012,2008-06-04,5.00
3013,2008-06-03,5.00
3014,2008-06-02,5.00
3015,2008-05-30,5.04
3016,2008-05-29,5.03
3017,2008-05-28,5.03
3018,2008-05-27,5.01
3019,2008-05-26,5.00
3020,2008-05-23,5.00
3021,2008-05-22,5.00
3022,2008-05-21,4.62
3023,2008-05-20,4.63
3024,2008-05-19,4.93
3025,2008-05-16,4.95
3026,2008-05-15,4.90
3027,2008-05-14,4.87
3028,2008-05-13,4.93
3029,2008-05-09,5.00
3030,2008-05-08,5.01
3031,2008-05-07,5.18
3032,2008-05-06,5.19
3033,2008-05-02,4.96
3034,2008-04-30,4.95
3035,2008-04-29,4.94
3036,2008-04-28,4.89
3037,2008-04-25,4.96
3038,2008-04-24,5.00
3039,2008-04-23,4.98
3040,2008-04-22,4.98
3041,2008-04-21,4.97
3042,2008-04-18,5.00
3043,2008-04-17,5.00
3044,2008-04-16,5.00
3045,2008-04-15,5.00
3046,2008-04-14,5.00
3047,2008-04-11,5.00
3048,2008-04-10,4.98
3049,2008-04-08,5.03
3050,2008-04-07,5.04
3051,2008-04-04,5.10
3052,2008-04-03,5.01
3053,2008-04-02,5.00
3054,2008-04-01,4.97
3055,2008-03-31,4.98
3056,2008-03-28,4.96
3057,2008-03-27,4.94
3058,2008-03-26,4.94
3059,2008-03-25,4.97
3060,2008-03-24,4.97
3061,2008-03-21,4.98
3062,2008-03-20,4.98
3063,2008-03-19,4.95
3064,2008-03-18,4.99
3065,2008-03-17,4.96
3066,2008-03-14,4.98
3067,2008-03-13,4.98
3068,2008-03-12,4.98
3069,2008-03-11,4.99
3070,2008-03-10,4.99
3071,2008-03-07,5.00
3072,2008-03-06,5.00
3073,2008-03-05,4.93
3074,2008-03-04,4.95
3075,2008-03-03,4.94
3076,2008-02-29,4.94
3077,2008-02-28,4.96
3078,2008-02-27,4.94
3079,2008-02-26,4.95
3080,2008-02-25,4.98
3081,2008-02-22,5.00
3082,2008-02-21,5.02
3083,2008-02-20,4.94
3084,2008-02-19,4.95
3085,2008-02-18,4.98
3086,2008-02-15,5.00
3087,2008-02-14,5.00
3088,2008-02-13,5.00
3089,2008-02-12,5.00
3090,2008-02-11,5.00
3091,2008-02-05,4.94
3092,2008-02-04,4.96
3093,2008-02-01,4.91
3094,2008-01-31,4.96
3095,2008-01-30,4.98
3096,2008-01-29,5.00
3097,2008-01-28,5.01
3098,2008-01-25,5.01
3099,2008-01-24,5.01
3100,2008-01-23,5.01
3101,2008-01-22,4.90
3102,2008-01-21,4.93
3103,2008-01-18,4.97
3104,2008-01-17,5.02
3105,2008-01-16,5.02
3106,2008-01-15,5.01
3107,2008-01-14,5.01
3108,2008-01-11,5.00
3109,2008-01-10,5.01
3110,2008-01-09,4.99
3111,2008-01-08,4.98
3112,2008-01-07,4.95
3113,2008-01-04,4.99
3114,2008-01-03,4.98
3115,2008-01-02,4.96
3116,2007-12-31,5.02
3117,2007-12-27,5.00
3118,2007-12-26,5.00
3119,2007-12-24,5.00
3120,2007-12-21,4.99
3121,2007-12-20,5.00
3122,2007-12-18,5.00
3123,2007-12-17,5.00
3124,2007-12-14,4.99
3125,2007-12-13,4.99
3126,2007-12-12,5.00
3127,2007-12-11,4.99
3128,2007-12-10,4.99
3129,2007-12-07,4.79
3130,2007-12-06,4.86
3131,2007-12-05,4.96
3132,2007-12-04,5.00
3133,2007-12-03,5.00
3134,2007-11-30,5.02
3135,2007-11-29,5.01
3136,2007-11-28,5.01
3137,2007-11-27,5.00
3138,2007-11-26,5.01
3139,2007-11-23,5.00
3140,2007-11-22,4.98
3141,2007-11-21,4.99
3142,2007-11-20,4.98
3143,2007-11-19,5.01
3144,2007-11-16,5.01
3145,2007-11-15,5.01
3146,2007-11-14,5.01
3147,2007-11-13,5.01
3148,2007-11-12,5.02
3149,2007-11-09,5.01
3150,2007-11-08,5.01
3151,2007-11-07,5.01
3152,2007-11-06,5.04
3153,2007-11-05,4.98
3154,2007-11-02,4.98
3155,2007-11-01,5.00
3156,2007-10-31,5.02
3157,2007-10-30,5.02
3158,2007-10-29,5.01
3159,2007-10-26,5.02
3160,2007-10-25,5.02
3161,2007-10-24,5.02
3162,2007-10-23,5.00
3163,2007-10-22,4.99
3164,2007-10-19,5.01
3165,2007-10-18,5.00
3166,2007-10-17,5.00
3167,2007-10-16,5.01
3168,2007-10-15,5.02
3169,2007-10-12,5.01
3170,2007-10-11,5.00
3171,2007-10-10,4.99
3172,2007-10-09,4.98
3173,2007-10-08,4.98
3174,2007-10-05,5.00
3175,2007-10-04,5.01
3176,2007-10-02,4.98
3177,2007-10-01,4.99
3178,2007-09-28,4.98
3179,2007-09-27,4.98
3180,2007-09-21,4.90
3181,2007-09-20,4.91
3182,2007-09-19,4.97
3183,2007-09-18,4.99
3184,2007-09-17,4.99
3185,2007-09-14,4.99
3186,2007-09-13,4.99
3187,2007-09-12,4.98
3188,2007-09-11,4.98
3189,2007-09-10,4.97
3190,2007-09-07,4.90
3191,2007-09-06,4.93
3192,2007-09-05,4.97
3193,2007-09-04,4.98
3194,2007-09-03,5.00
3195,2007-08-31,4.98
3196,2007-08-30,4.97
3197,2007-08-29,4.97
3198,2007-08-28,4.98
3199,2007-08-27,4.98
3200,2007-08-24,4.98
3201,2007-08-23,4.98
3202,2007-08-22,4.97
3203,2007-08-21,4.98
3204,2007-08-20,4.98
3205,2007-08-17,4.98
3206,2007-08-16,4.98
3207,2007-08-14,4.99
3208,2007-08-13,5.00
3209,2007-08-10,5.02
3210,2007-08-09,5.01
3211,2007-08-08,4.70
3212,2007-08-07,4.68
3213,2007-08-06,4.67
3214,2007-08-03,4.69
3215,2007-08-02,4.65
3216,2007-08-01,4.58
3217,2007-07-31,4.76
3218,2007-07-30,4.76
3219,2007-07-27,4.77
3220,2007-07-26,4.78
3221,2007-07-25,4.78
3222,2007-07-24,4.78
3223,2007-07-23,4.78
3224,2007-07-20,4.87
3225,2007-07-19,4.85
3226,2007-07-18,4.77
3227,2007-07-16,4.73
3228,2007-07-13,4.71
3229,2007-07-12,4.72
3230,2007-07-11,4.48
3231,2007-07-10,4.47
3232,2007-07-09,4.47
3233,2007-07-06,4.37
3234,2007-07-05,4.42
3235,2007-07-04,4.48
3236,2007-07-03,4.50
3237,2007-07-02,4.50
3238,2007-06-29,4.52
3239,2007-06-28,4.51
3240,2007-06-27,4.51
3241,2007-06-26,4.51
3242,2007-06-25,4.52
3243,2007-06-22,4.47
3244,2007-06-21,4.54
3245,2007-06-20,4.56
3246,2007-06-19,4.59
3247,2007-06-18,4.59
3248,2007-06-15,4.59
3249,2007-06-14,4.59
3250,2007-06-13,4.58
3251,2007-06-12,4.54
3252,2007-06-11,4.54
3253,2007-06-08,4.52
3254,2007-06-07,4.44
3255,2007-06-05,4.49
3256,2007-06-04,4.51
3257,2007-06-01,4.52
3258,2007-05-31,4.55
3259,2007-05-30,4.56
3260,2007-05-29,4.55
3261,2007-05-28,4.54
3262,2007-05-25,4.58
3263,2007-05-23,4.58
3264,2007-05-22,4.52
3265,2007-05-21,4.59
3266,2007-05-18,4.57
3267,2007-05-17,4.61
3268,2007-05-16,4.61
3269,2007-05-15,4.61
3270,2007-05-14,4.62
3271,2007-05-11,4.61
3272,2007-05-10,4.63
3273,2007-05-09,4.63
3274,2007-05-08,4.63
3275,2007-05-07,4.72
3276,2007-05-04,4.69
3277,2007-05-03,4.74
3278,2007-05-02,4.77
3279,2007-04-30,4.88
3280,2007-04-27,5.09
3281,2007-04-26,5.04
3282,2007-04-25,4.74
3283,2007-04-24,4.67
3284,2007-04-23,4.64
3285,2007-04-20,4.71
3286,2007-04-19,4.60
3287,2007-04-18,4.63
3288,2007-04-17,4.63
3289,2007-04-16,4.63
3290,2007-04-13,4.63
3291,2007-04-12,4.62
3292,2007-04-11,4.61
3293,2007-04-10,4.61
3294,2007-04-09,4.61
3295,2007-04-06,4.35
3296,2007-04-05,4.40
3297,2007-04-04,4.60
3298,2007-04-03,4.62
3299,2007-04-02,4.63
3300,2007-03-30,4.63
3301,2007-03-29,4.61
3302,2007-03-28,4.58
3303,2007-03-27,4.61
3304,2007-03-26,4.61
3305,2007-03-23,4.59
3306,2007-03-22,4.45
3307,2007-03-21,4.50
3308,2007-03-20,4.61
3309,2007-03-19,4.64
3310,2007-03-16,4.64
3311,2007-03-15,4.64
3312,2007-03-14,4.64
3313,2007-03-13,4.61
3314,2007-03-12,4.61
3315,2007-03-09,4.59
3316,2007-03-08,4.55
3317,2007-03-07,4.57
3318,2007-03-06,4.55
3319,2007-03-05,4.59
3320,2007-03-02,4.54
3321,2007-02-28,4.55
3322,2007-02-27,4.50
3323,2007-02-26,4.50
3324,2007-02-23,4.56
3325,2007-02-22,4.57
3326,2007-02-21,4.57
3327,2007-02-20,4.76
3328,2007-02-16,4.85
3329,2007-02-15,4.70
3330,2007-02-14,4.68
3331,2007-02-13,4.61
3332,2007-02-12,4.56
3333,2007-02-09,4.55
3334,2007-02-08,4.55
3335,2007-02-07,4.49
3336,2007-02-06,4.46
3337,2007-02-05,4.54
3338,2007-02-02,4.60
3339,2007-02-01,4.60
3340,2007-01-31,4.61
3341,2007-01-30,4.61
3342,2007-01-29,4.70
3343,2007-01-26,4.70
3344,2007-01-25,4.62
3345,2007-01-24,4.61
3346,2007-01-23,4.60
3347,2007-01-22,4.61
3348,2007-01-19,4.58
3349,2007-01-18,4.71
3350,2007-01-17,4.67
3351,2007-01-16,4.64
3352,2007-01-15,4.64
3353,2007-01-12,4.64
3354,2007-01-11,4.63
3355,2007-01-10,4.67
3356,2007-01-09,4.62
3357,2007-01-08,4.61
3358,2007-01-05,4.66
3359,2007-01-04,4.67
3360,2007-01-03,4.56
3361,2007-01-02,4.54
3362,2006-12-29,4.60
3363,2006-12-28,4.58
3364,2006-12-27,4.55
3365,2006-12-26,4.56
3366,2006-12-22,4.53
3367,2006-12-21,4.49
3368,2006-12-20,4.50
3369,2006-12-19,4.49
3370,2006-12-18,4.48
3371,2006-12-15,4.48
3372,2006-12-14,4.47
3373,2006-12-13,4.47
3374,2006-12-12,4.45
3375,2006-12-11,4.45
3376,2006-12-08,4.46
3377,2006-12-07,4.36
3378,2006-12-06,4.49
3379,2006-12-05,4.46
3380,2006-12-04,4.47
3381,2006-12-01,4.47
3382,2006-11-30,4.49
3383,2006-11-29,4.47
3384,2006-11-28,4.47
3385,2006-11-27,4.46
3386,2006-11-24,4.47
3387,2006-11-23,4.47
3388,2006-11-22,4.49
3389,2006-11-21,4.49
3390,2006-11-20,4.47
3391,2006-11-17,4.47
3392,2006-11-16,4.48
3393,2006-11-15,4.48
3394,2006-11-14,4.47
3395,2006-11-13,4.47
3396,2006-11-10,4.47
3397,2006-11-09,4.48
3398,2006-11-08,4.48
3399,2006-11-07,4.49
3400,2006-11-06,4.44
3401,2006-11-03,4.47
3402,2006-11-02,4.47
3403,2006-11-01,4.47
3404,2006-10-31,4.48
3405,2006-10-30,4.48
3406,2006-10-27,4.47
3407,2006-10-26,4.48
3408,2006-10-25,4.48
3409,2006-10-24,4.48
3410,2006-10-23,4.48
3411,2006-10-20,4.48
3412,2006-10-19,4.49
3413,2006-10-18,4.48
3414,2006-10-17,4.48
3415,2006-10-16,4.48
3416,2006-10-13,4.48
3417,2006-10-12,4.48
3418,2006-10-11,4.47
3419,2006-10-10,4.48
3420,2006-10-09,4.48
3421,2006-10-04,4.45
3422,2006-10-02,4.44
3423,2006-09-29,4.48
3424,2006-09-28,4.47
3425,2006-09-27,4.47
3426,2006-09-26,4.47
3427,2006-09-25,4.48
3428,2006-09-22,4.49
3429,2006-09-21,4.48
3430,2006-09-20,4.47
3431,2006-09-19,4.47
3432,2006-09-18,4.47
3433,2006-09-15,4.47
3434,2006-09-14,4.47
3435,2006-09-13,4.47
3436,2006-09-12,4.47
3437,2006-09-11,4.47
3438,2006-09-08,4.48
3439,2006-09-07,4.47
3440,2006-09-06,4.43
3441,2006-09-05,4.47
3442,2006-09-04,4.47
3443,2006-09-01,4.48
3444,2006-08-31,4.49
3445,2006-08-30,4.48
3446,2006-08-29,4.48
3447,2006-08-28,4.48
3448,2006-08-25,4.49
3449,2006-08-24,4.49
3450,2006-08-23,4.49
3451,2006-08-22,4.47
3452,2006-08-21,4.48
3453,2006-08-18,4.48
3454,2006-08-17,4.49
3455,2006-08-16,4.49
3456,2006-08-14,4.49
3457,2006-08-11,4.50
3458,2006-08-10,4.49
3459,2006-08-09,4.24
3460,2006-08-08,4.25
3461,2006-08-07,4.25
3462,2006-08-04,4.29
3463,2006-08-03,4.23
3464,2006-08-02,4.22
3465,2006-08-01,4.21
3466,2006-07-31,4.22
3467,2006-07-28,4.22
3468,2006-07-27,4.22
3469,2006-07-26,4.23
3470,2006-07-25,4.23
3471,2006-07-24,4.23
3472,2006-07-21,4.30
3473,2006-07-20,4.19
3474,2006-07-19,4.21
3475,2006-07-18,4.21
3476,2006-07-14,4.21
3477,2006-07-13,4.20
3478,2006-07-12,4.20
3479,2006-07-11,4.20
3480,2006-07-10,4.20
3481,2006-07-07,4.22
3482,2006-07-06,4.19
3483,2006-07-05,4.20
3484,2006-07-04,4.20
3485,2006-07-03,4.20
3486,2006-06-30,4.21
3487,2006-06-29,4.20
3488,2006-06-28,4.19
3489,2006-06-27,4.20
3490,2006-06-26,4.20
3491,2006-06-23,4.20
3492,2006-06-22,4.22
3493,2006-06-21,4.19
3494,2006-06-20,4.19
3495,2006-06-19,4.19
3496,2006-06-16,4.19
3497,2006-06-15,4.21
3498,2006-06-14,4.20
3499,2006-06-13,4.20
3500,2006-06-12,4.20
3501,2006-06-09,4.20
3502,2006-06-08,4.20
3503,2006-06-07,3.99
3504,2006-06-05,3.94
3505,2006-06-02,3.95
3506,2006-06-01,3.96
3507,2006-05-30,3.96
3508,2006-05-29,3.96
3509,2006-05-26,3.95
3510,2006-05-25,3.96
3511,2006-05-24,3.96
3512,2006-05-23,3.96
3513,2006-05-22,3.97
3514,2006-05-19,3.94
3515,2006-05-18,3.96
3516,2006-05-17,3.96
3517,2006-05-16,3.96
3518,2006-05-15,3.96
3519,2006-05-12,3.96
3520,2006-05-11,3.97
3521,2006-05-10,3.97
3522,2006-05-09,3.96
3523,2006-05-08,3.96
3524,2006-05-04,3.94
3525,2006-05-03,3.97
3526,2006-05-02,3.97
3527,2006-04-28,3.97
3528,2006-04-27,3.97
3529,2006-04-26,3.97
3530,2006-04-25,3.97
3531,2006-04-24,3.97
3532,2006-04-21,4.00
3533,2006-04-20,3.97
3534,2006-04-19,3.99
3535,2006-04-18,3.96
3536,2006-04-17,3.96
3537,2006-04-14,3.96
3538,2006-04-13,3.96
3539,2006-04-12,3.97
3540,2006-04-11,3.97
3541,2006-04-10,3.97
3542,2006-04-07,3.92
3543,2006-04-06,3.93
3544,2006-04-05,3.96
3545,2006-04-04,3.96
3546,2006-04-03,3.97
3547,2006-03-31,3.97
3548,2006-03-30,3.96
3549,2006-03-29,3.96
3550,2006-03-28,3.97
3551,2006-03-27,3.98
3552,2006-03-24,3.97
3553,2006-03-23,3.97
3554,2006-03-22,3.92
3555,2006-03-21,3.95
3556,2006-03-20,3.98
3557,2006-03-17,3.97
3558,2006-03-16,3.98
3559,2006-03-15,3.98
3560,2006-03-14,3.98
3561,2006-03-13,3.98
3562,2006-03-10,3.98
3563,2006-03-09,3.98
3564,2006-03-08,3.98
3565,2006-03-07,3.94
3566,2006-03-06,3.95
3567,2006-03-03,3.98
3568,2006-03-02,3.99
3569,2006-02-28,3.99
3570,2006-02-27,3.99
3571,2006-02-24,3.99
3572,2006-02-23,3.99
3573,2006-02-22,3.97
3574,2006-02-21,3.95
3575,2006-02-20,3.98
3576,2006-02-17,3.98
3577,2006-02-16,3.99
3578,2006-02-15,3.99
3579,2006-02-14,3.99
3580,2006-02-13,3.99
3581,2006-02-10,3.99
3582,2006-02-09,3.99
3583,2006-02-08,3.74
3584,2006-02-07,3.68
3585,2006-02-06,3.69
3586,2006-02-03,3.73
3587,2006-02-02,3.74
3588,2006-02-01,3.75
3589,2006-01-31,3.76
3590,2006-01-27,3.75
3591,2006-01-26,3.76
3592,2006-01-25,3.75
3593,2006-01-24,3.74
3594,2006-01-23,3.74
3595,2006-01-20,3.72
3596,2006-01-19,3.70
3597,2006-01-18,3.74
3598,2006-01-17,3.74
3599,2006-01-16,3.74
3600,2006-01-13,3.73
3601,2006-01-12,3.74
3602,2006-01-11,3.74
3603,2006-01-10,3.74
3604,2006-01-09,3.74
3605,2006-01-06,3.69
3606,2006-01-05,3.70
3607,2006-01-04,3.74
3608,2006-01-03,3.74
3609,2006-01-02,3.74
3610,2005-12-30,3.76
3611,2005-12-29,3.75
3612,2005-12-28,3.74
3613,2005-12-27,3.74
3614,2005-12-26,3.75
3615,2005-12-23,3.74
3616,2005-12-22,3.68
3617,2005-12-21,3.70
3618,2005-12-20,3.75
3619,2005-12-19,3.74
3620,2005-12-16,3.74
3621,2005-12-15,3.74
3622,2005-12-14,3.75
3623,2005-12-13,3.74
3624,2005-12-12,3.74
3625,2005-12-09,3.73
3626,2005-12-08,3.73
3627,2005-12-07,3.47
3628,2005-12-06,3.43
3629,2005-12-05,3.48
3630,2005-12-02,3.49
3631,2005-12-01,3.50
3632,2005-11-30,3.50
3633,2005-11-29,3.49
3634,2005-11-28,3.49
3635,2005-11-25,3.50
3636,2005-11-24,3.50
3637,2005-11-23,3.49
3638,2005-11-22,3.46
3639,2005-11-21,3.44
3640,2005-11-18,3.49
3641,2005-11-17,3.49
3642,2005-11-16,3.49
3643,2005-11-15,3.49
3644,2005-11-14,3.49
3645,2005-11-11,3.49
3646,2005-11-10,3.49
3647,2005-11-09,3.49
3648,2005-11-08,3.49
3649,2005-11-07,3.52
3650,2005-11-04,3.45
3651,2005-11-03,3.50
3652,2005-11-02,3.50
3653,2005-11-01,3.51
3654,2005-10-31,3.51
3655,2005-10-28,3.49
3656,2005-10-27,3.49
3657,2005-10-26,3.50
3658,2005-10-25,3.50
3659,2005-10-24,3.49
3660,2005-10-21,3.47
3661,2005-10-20,3.47
3662,2005-10-19,3.49
3663,2005-10-18,3.49
3664,2005-10-17,3.50
3665,2005-10-14,3.49
3666,2005-10-13,3.49
3667,2005-10-12,3.50
3668,2005-10-11,3.50
3669,2005-10-10,3.26
3670,2005-10-07,3.19
3671,2005-10-06,3.19
3672,2005-10-05,3.25
3673,2005-10-04,3.26
3674,2005-09-30,3.28
3675,2005-09-29,3.26
3676,2005-09-28,3.25
3677,2005-09-27,3.24
3678,2005-09-26,3.25
3679,2005-09-23,3.25
3680,2005-09-22,3.22
3681,2005-09-21,3.20
3682,2005-09-20,3.24
3683,2005-09-16,3.24
3684,2005-09-15,3.25
3685,2005-09-14,3.24
3686,2005-09-13,3.24
3687,2005-09-12,3.23
3688,2005-09-09,3.23
3689,2005-09-08,3.24
3690,2005-09-07,3.20
3691,2005-09-06,3.22
3692,2005-09-05,3.25
3693,2005-09-02,3.25
3694,2005-09-01,3.25
3695,2005-08-31,3.25
3696,2005-08-30,3.24
3697,2005-08-29,3.24
3698,2005-08-26,3.23
3699,2005-08-25,3.24
3700,2005-08-24,3.24
3701,2005-08-23,3.24
3702,2005-08-22,3.19
